Hybrid,Location,PlantHeight
G49,SCH1,128.65573264497044
G49,TXH1,139.36252031981252
G49,TXH2,141.94258822225922
G49,TXH3,173.79547570377258
G49,WIH1,152.43174375113733
G49,WIH2,178.46446610376574
G49,WIH3,172.38803064757147
G50,DEH1,163.6446170134431
G50,GAH1,122.86955420449632
G50,GAH2,108.86663241391533
G50,GEH1,161.58562522153545
G50,IAH1,166.10170779771335
G50,IAH3,205.7604048093628
G50,IAH4,166.93293175590028
G50,ILH1,177.91675791796084
G50,INH1,217.97199878789834
G50,MIH1,167.44333311364744
G50,MOH2,84.24682335438828
G50,NCH1,158.760795572326
G50,NEH1,203.35205341452212
G50,NEH2,124.12848456635108
G50,NEH3,158.24285501567294
G50,NYH2,180.96320502235142
G50,NYH3,127.21472747603018
G50,TXH1,127.37378768822373
G50,TXH2,138.11214852224157
G50,TXH3,169.9650360037549
G50,WIH1,148.60130405111968
G50,WIH2,174.63402640374807
G50,WIH3,168.5575909475538
G51,DEH1,181.25897448948305
G51,GAH1,173.64654813139592
G51,GAH2,129.52771664821654
G51,GEH1,171.19998269757463
G51,IAH1,169.07368058264746
G51,IAH3,175.20456707377235
G51,IAH4,172.21805800507107
G51,ILH1,181.60594436313934
G51,INH1,187.64239095388433
G51,MIH1,206.8746210750471
G51,MOH2,63.966932646261085
G51,NCH1,203.17356593448972
G51,NEH1,204.41665555423904
G51,NEH2,149.68230302473808
G51,NYH2,199.05338514499553
G51,NYH3,199.25179707364686
G51,SCH1,126.06177735430231
G51,TXH1,172.92897448948204
G51,TXH2,155.72650599828148
G51,TXH3,187.57939347979485
G51,WIH1,166.21566152715963
G51,WIH2,192.248383879788
G51,WIH3,186.17194842359373
G52,DEH1,159.47117011521846
G52,GAH1,134.11036264628055
G52,GAH2,113.42886014039246
G52,IAH1,153.56160275644257
G52,IAH3,187.29231043550794
G52,IAH4,173.61914290874483
G52,ILH1,159.86307551730062
G52,INH1,183.7989007203144
G52,MIH1,186.6753933675763
G52,MOH2,48.24941203529656
G52,NCH1,163.78734867408883
G52,NEH1,144.83928857543475
G52,NEH2,166.79697363218986
G52,NEH3,149.708840574324
G52,NYH2,177.17383288154505
G52,NYH3,153.55107216636418
G52,SCH1,118.76647997927637
G52,TXH1,157.05310483672235
G52,TXH2,133.93870162401691
G52,TXH3,165.79158910553025
G52,WIH1,144.42785715289503
G52,WIH2,170.4605795055234
G52,WIH3,164.38414404932917
G53,DEH1,184.4461654856205
G53,GAH1,191.76167421772666
G53,GAH2,142.1723440444882
G53,GEH1,177.46332879262187
G53,IAH1,176.23658960322166
G53,IAH3,180.2906638496356
G53,IAH4,184.50008665733324
G53,ILH1,178.75404306183623
G53,MIH1,225.79181926333513
G53,MOH2,156.03053226140585
G53,NCH1,228.8589329382839
G53,NEH1,205.10988878287307
G53,NEH2,139.38408264452647
G53,NEH3,174.17086046538623
G53,NYH2,163.66475349452827
G53,NYH3,170.8135543071993
G53,SCH1,115.16807518867981
G53,TXH1,176.30096580366305
G53,TXH2,158.91369699441893
G53,TXH3,190.7665844759323
G53,WIH1,169.40285252329707
G53,WIH2,195.43557487592545
G53,WIH3,189.35913941973118
G54,DEH1,193.73390427447157
G54,GAH1,152.95884146552706
G54,GAH2,160.38179487251455
G54,GEH1,207.78154476755455
G54,IAH1,204.3148149338976
G54,IAH4,161.09673186057228
G54,ILH1,205.48518568064083
G54,INH1,206.75650559888427
G54,MIH1,197.55768318389195
G54,MOH2,164.75826387941802
G54,NCH1,205.49142852441503
G54,NEH1,202.3631564565711
G54,NEH3,190.9858355031999
G54,NYH2,214.89195326572639
G54,NYH3,200.074650796759
G54,SCH1,177.4786832727795
G54,TXH1,198.9365720966959
G54,TXH2,168.20143578327
G54,TXH3,200.05432326478336
G54,WIH1,178.69059131214811
G54,WIH2,204.72331366477653
G54,WIH3,198.64687820858222
G55,GAH2,64.45199330064818
G55,GEH1,127.81799637158262
G55,IAH1,143.13007934486993
G55,IAH3,137.79938530213417
G55,IAH4,120.25400870265153
G55,ILH1,95.9900067130632
G55,INH1,142.6856665207627
G55,MIH1,202.4375933646595
G55,MOH2,120.78337763998616
G55,NYH2,148.1181783516136
G55,NYH3,99.77473905163484
G55,SCH1,113.71476119673808
G55,WIH1,117.68250177945848
G55,WIH2,143.71522413208686
G55,WIH3,137.6387886758926
G56,DEH1,182.32343141737047
G56,GAH1,94.80139624542718
G56,GAH2,97.05025428909966
G56,GEH1,194.4525252097264
G56,IAH1,179.3917027659597
G56,IAH3,207.06604368124627
G56,IAH4,189.71371425334598
G56,INH1,154.79227847292648
G56,MIH1,231.85923639267983
G56,MOH2,124.68443730018738
G56,NCH1,181.58095566731336
G56,NEH1,185.96107721023236
G56,NEH2,126.6929480381689
G56,NEH3,211.23852191340754
G56,NYH2,159.53834716907144
G56,NYH3,195.38094816697074
G56,SCH1,198.52528741726718
G56,TXH1,167.87089502372376
G56,TXH2,156.7909629261689
G56,TXH3,188.64385040768227
G56,WIH1,167.28011845504705
G56,WIH2,193.31284080767543
G56,WIH3,187.23640535148115
G57,DEH1,185.06514851444294
G57,GAH2,164.94057807386724
G57,GEH1,173.79322213768813
G57,IAH1,222.61012457008732
G57,IAH3,196.8077607783188
G57,IAH4,155.19753342642213
G57,ILH1,215.86751926787633
G57,INH1,163.3398060183659
G57,MIH1,236.111544099453
G57,MOH2,94.5903627975203
G57,NCH1,176.51057925541735
G57,NEH1,176.7447295241399
G57,NEH2,188.06115559808762
G57,NEH3,197.52378177523323
G57,NYH2,193.62516559922048
G57,NYH3,182.01979331104408
G57,SCH1,157.38742830273046
G57,TXH1,202.33357492248115
G57,TXH2,159.53268002324137
G57,TXH3,191.38556750475473
G57,WIH1,170.0218355521195
G57,WIH2,196.0545579047479
G57,WIH3,189.97812244855362
G58,DEH1,179.72764474312152
G58,GAH1,161.40874729128203
G58,GAH2,127.95382330198659
G58,GEH1,170.57442843402427
G58,IAH1,197.71349106916102
G58,IAH3,204.31280722033796
G58,IAH4,184.4542042818493
G58,ILH1,153.12473519818548
G58,INH1,171.4417632293915
G58,MIH1,220.86867977857304
G58,MOH2,76.15524235034093
G58,NCH1,184.0613240919742
G58,NEH2,168.11210339128473
G58,NEH3,226.4362780039118
G58,NYH2,198.24586606540043
G58,NYH3,175.38868269490874
G58,SCH1,194.82098590074946
G58,TXH1,125.8146708092811
G58,TXH2,154.19517625191992
G58,TXH3,186.0480637334333
G58,WIH1,164.68433178079806
G58,WIH2,190.71705413342647
G58,WIH3,184.64061867723217
G59,DEH1,171.14611131612662
G59,GAH1,154.64421779214646
G59,GAH2,115.7496103901939
G59,IAH1,199.64254825186686
G59,IAH3,170.64178946077314
G59,IAH4,154.7666242122441
G59,ILH1,143.2739501692156
G59,INH1,172.37566393861255
G59,MIH1,182.91654507019987
G59,MOH2,74.4007009812141
G59,NCH1,199.05644736745802
G59,NEH1,191.0620622486432
G59,NEH2,137.53961218241312
G59,NEH3,186.08158818273125
G59,NYH2,197.8208921891587
G59,NYH3,146.6560385458522
G59,SCH1,190.7244386315548
G59,TXH1,190.0163147982469
G59,TXH2,145.61364282492505
G59,TXH3,177.46653030643841
G59,WIH1,156.10279835380317
G59,WIH2,182.13552070643158
G59,WIH3,176.05908525023727
G60,DEH1,176.95339712231979
G60,GAH1,163.7549465829523
G60,GAH2,156.65980574132757
G60,GEH1,191.14372899404705
G60,IAH1,191.83614017516817
G60,IAH3,171.64871189819206
G60,IAH4,187.92961917806707
G60,ILH1,147.1534057777148
G60,INH1,197.29506338674025
G60,MIH1,212.74979270732956
G60,MOH2,142.4774192442877
G60,NCH1,167.03326057029219
G60,NEH1,207.51920538123284
G60,NYH2,184.2524477698214
G60,NYH3,185.71182613574115
G60,SCH1,150.27073971982276
G60,TXH1,169.22118955627064
G60,TXH2,151.42092863111822
G60,TXH3,183.27381611263158
G60,WIH1,161.91008415999636
G60,WIH2,187.94280651262474
G60,WIH3,181.86637105643047
G61,DEH1,156.29926287831665
G61,GAH1,50.524200069372654
G61,GAH2,128.90276195238198
G61,GEH1,156.13150070062326
G61,IAH1,153.39972825820539
G61,IAH3,180.19285098558962
G61,IAH4,131.0364130267455
G61,ILH1,118.61143805882858
G61,INH1,195.0712358311823
G61,MIH1,192.3028566169861
G61,MOH2,93.96153360815947
G61,NCH1,162.46256261107075
G61,NEH1,196.2666430868899
G61,NEH2,141.502344754298
G61,NEH3,164.7398486830603
G61,NYH2,157.16748420059673
G61,NYH3,129.02404490061653
G61,SCH1,121.77365191271993
G61,TXH1,121.13028459686313
G61,TXH2,130.7667943871151
G61,TXH3,162.61968186862845
G61,WIH2,167.2886722686216
G61,WIH3,161.21223681242736
G62,DEH1,165.93460628727624
G62,GAH1,136.92133885331498
G62,GAH2,130.59352872011573
G62,GEH1,174.9991927247118
G62,IAH1,165.39236237412547
G62,IAH4,155.7657184484812
G62,ILH1,211.09181752392166
G62,INH1,122.78570939538542
G62,MIH1,211.98185222190043
G62,MOH2,80.02806002609614
G62,NCH1,166.03131932218733
G62,NYH2,173.47365693477462
G62,NYH3,183.46913030228984
G62,SCH1,178.74446305847897
G62,WIH1,150.8912933249528
G62,WIH2,176.9240156775812
G62,WIH3,170.84758022138692
G63,GAH1,135.07807244776217
G63,GAH2,76.37302691941184
G63,GEH1,76.82995041149834
G63,IAH1,175.78944509997345
G63,IAH3,156.93065630990162
G63,IAH4,140.2403469643662
G63,ILH1,137.91923592575944
G63,INH1,149.97401765887702
G63,MIH1,188.59178696801507
G63,MOH2,85.23272891408158
G63,NCH1,113.11119267047383
G63,NYH2,123.86311554239568
G63,NYH3,145.0073648226836
G63,WIH1,132.90743897024066
G63,WIH2,158.94016132286907
G63,WIH3,152.86372586667477
G64,DEH1,180.8953276076771
G64,GAH1,156.26346879271193
G64,GAH2,150.20973699799092
G64,GEH1,175.21079838361135
G64,IAH1,207.39176454341705
G64,IAH3,202.82327884825511
G64,IAH4,208.95816384916273
G64,ILH1,157.53006638805837
G64,INH1,209.12636699010685
G64,MIH1,194.60532159817802
G64,MOH2,96.70382084479368
G64,NCH1,199.33191650146978
G64,NYH2,195.48955515780125
G64,NYH3,192.1054397160242
G64,WIH1,165.85201464535368
G64,WIH2,191.88473699798206
G64,WIH3,185.80830154178778
G65,DEH1,191.89792575138432
G65,GAH1,176.28549939329955
G65,GAH2,156.90670512382127
G65,GEH1,214.01799860332568
G65,IAH3,173.01371354730247
G65,IAH4,176.809583434014
G65,ILH1,171.03266453176548
G65,INH1,188.43613350506206
G65,MIH1,229.0928643588623
G65,MOH2,149.40496153199666
G65,NCH1,170.32392403548022
G65,NEH1,198.69951622511886
G65,NEH2,207.0930948544151
G65,NEH3,210.68872245683295
G65,NYH2,175.31638578918955
G65,NYH3,178.40481850507217
G65,SCH1,184.6561434155406
G65,TXH1,179.05015962938276
G65,TXH2,166.36545726018275
G65,TXH3,198.21834474169611
G65,WIH1,176.8546127890609
G65,WIH2,202.88733514168928
G65,WIH3,196.810899685495
G66,DEH1,163.39248140844686
G66,GAH1,163.77249460934578
G66,GEH1,154.50196365069144
G66,IAH1,178.94189112796133
G66,IAH3,157.4882344953619
G66,ILH1,147.77722018882687
G66,INH1,164.04025163278914
G66,MIH1,170.33742001592546
G66,MOH2,114.9076616832329
G66,NCH1,218.883718766402
G66,NYH2,181.16233836105872
G66,NYH3,160.44909429856392
G66,SCH1,209.53042168629864
G66,WIH1,148.34916844612343
G66,WIH2,174.3818907987518
G66,WIH3,168.30545534255754
G67,DEH1,228.3891497016965
G67,GAH1,176.457686145293
G67,GAH2,207.79095624469784
G67,GEH1,225.20923120902958
G67,IAH1,245.83665265747672
G67,IAH3,228.36284179086306
G67,IAH4,222.01218129430814
G67,ILH1,184.27388848207778
G67,INH1,243.3845600366296
G67,MIH1,189.78695923275308
G67,MOH2,170.30656385448137
G67,NCH1,263.8151479857947
G67,NEH1,246.86074017543402
G67,NEH2,181.82132008413006
G67,NYH2,291.1007837283904
G67,NYH3,205.38417043952265
G67,SCH1,208.86594512565154
G67,TXH2,202.8566812104949
G67,TXH3,234.7095686920083
G67,WIH1,213.34583673937306
G67,WIH2,239.37855909200144
G67,WIH3,233.30212363580716
G68,DEH1,181.81284080766915
G68,GAH1,186.62834953977458
G68,GAH2,177.14657984988764
G68,GEH1,239.95228834089704
G68,IAH1,196.75227185431595
G68,IAH3,200.296035191367
G68,IAH4,178.64661213570662
G68,ILH1,198.40001598819592
G68,INH1,161.91967178916502
G68,MIH1,216.95343011380922
G68,MOH2,118.80419964132643
G68,NCH1,160.3364557676199
G68,NEH1,210.6332597979802
G68,NEH2,181.23616934292176
G68,NEH3,200.9117981022855
G68,NYH2,211.25206378619365
G68,SCH1,173.6421216974157
G68,TXH1,168.9650746856676
G68,TXH2,156.28037231646758
G68,TXH3,188.13325979798094
G68,WIH1,166.7695278453457
G68,WIH2,192.8022501979741
G68,WIH3,186.72581474177983
G69,GAH1,175.1713221712635
G69,GAH2,137.1795350748258
G69,GEH1,227.59958032628342
G69,IAH1,190.54834680286012
G69,IAH3,175.53194759893074
G69,IAH4,118.81288062235146
G69,ILH1,170.53341104637045
G69,INH1,202.84692906553016
G69,MIH1,198.81454139508406
G69,MOH2,147.24468774912657
G69,NEH1,201.85418776780043
G69,NEH2,145.3159016010078
G69,NEH3,210.556137932605
G69,NYH2,199.49485791425053
G69,NYH3,169.0763904776369
G69,SCH1,166.25007870248504
G69,TXH1,175.14233196203497
G69,TXH2,162.45762959283496
G69,TXH3,194.31051707434833
G69,WIH1,172.9467851217131
G69,WIH2,198.9795074743415
G69,WIH3,192.9030720181472
G70,DEH1,188.37640420114468
G70,GAH1,130.42917877399907
G70,GAH2,131.63551936550246
G70,GEH1,157.58350311924409
G70,IAH1,184.64638415935346
G70,IAH3,196.1852325737357
G70,IAH4,158.5927396608568
G70,ILH1,145.21857938165832
G70,INH1,187.56737243058498
G70,MIH1,193.92161785513895
G70,MOH2,123.47180365470552
G70,NCH1,193.10279774380305
G70,NEH2,166.63507331465456
G70,NEH3,171.9710991809095
G70,NYH2,184.179125664967
G70,NYH3,181.58202420405826
G70,SCH1,184.61255884454852
G70,TXH1,175.52863807914312
G70,TXH2,162.8439357099431
G70,TXH3,194.69682319145647
G70,WIH1,173.33309123882125
G70,WIH2,199.36581359144964
G70,WIH3,193.28937813525536
G71,DEH1,186.4478048328922
G71,GAH1,136.39794983578835
G71,GAH2,121.53654209497994
G71,GEH1,197.77668740536348
G71,IAH1,186.54510085807755
G71,IAH3,178.33960068491064
G71,IAH4,199.02946251551987
G71,ILH1,143.33254361327204
G71,INH1,199.13404449304798
G71,MIH1,228.74505076751686
G71,NCH1,194.98636182020462
G71,NEH1,216.82739449797256
G71,NEH2,160.0738011903701
G71,NEH3,192.07281200368715
G71,NYH2,207.68400874535743
G71,NYH3,194.4011765133288
G71,SCH1,167.86637103832197
G71,TXH1,173.6000387108906
G71,TXH2,160.9153363416906
G71,TXH3,192.76822382320398
G71,WIH1,171.40449187056873
G71,WIH2,197.43721422319715
G71,WIH3,191.36077876700284
G72,DEH1,176.99009808403625
G72,GAH1,148.52106375676846
G72,GEH1,185.39997558484328
G72,IAH1,133.08544526064537
G72,IAH3,194.11901299353028
G72,IAH4,190.61061098015244
G72,ILH1,190.85227326459412
G72,INH1,225.61689511869656
G72,MIH1,199.86869182270442
G72,MOH2,115.29037517606767
G72,NCH1,203.90025504213497
G72,NEH1,201.30590634294848
G72,NEH2,149.26199802898117
G72,NEH3,199.15889698890723
G72,NYH2,168.55130199636412
G72,NYH3,215.08488876172112
G72,SCH1,145.1280383618884
G72,TXH1,164.1423319620347
G72,TXH2,151.45762959283468
G72,WIH1,161.94678512171282
G72,WIH2,187.9795074743412
G72,WIH3,181.90307201814693
G73,DEH1,182.48896290436258
G73,GAH1,168.72346292304871
G73,GAH2,193.98457392010766
G73,GEH1,174.45335163850862
G73,IAH1,199.12800912952963
G73,IAH3,190.03081241925676
G73,IAH4,173.73801773967875
G73,ILH1,164.62370168474382
G73,MIH1,215.41922289852215
G73,MOH2,143.36623205426227
G73,NCH1,187.61625218529443
G73,NEH1,178.8252396071211
G73,NEH2,145.60768936361092
G73,NEH3,186.62460723665743
G73,NYH2,189.75016681682825
G73,NYH3,184.5537449266645
G73,SCH1,148.75321757727957
G73,TXH1,169.64119678236102
G73,TXH2,156.956494413161
G73,TXH3,188.80938189467437
G73,WIH1,167.44564994203915
G73,WIH2,193.47837229466754
G73,WIH3,187.40193683847326
G74,DEH1,205.62335341785922
G74,IAH1,206.27283807963693
G74,IAH4,196.17697563940888
G74,MIH1,337.1267658912077
G74,NCH1,208.10325527398055
G74,WIH2,216.61276280816418
G75,GAH1,200.9349085886259
G75,GAH2,144.87945509978283
G75,GEH1,198.6746307566872
G75,IAH1,170.9576377289551
G75,IAH3,196.46329091152668
G75,ILH1,169.1378912380796
G75,INH1,173.7129187387826
G75,MIH1,191.69149041668405
G75,MOH2,95.25367421434208
G75,NCH1,212.77675806439575
G75,NYH2,221.56435637020212
G75,NYH3,190.0166131925925
G75,SCH1,176.76371252792165
G75,WIH1,172.50240309524054
G75,WIH2,198.53512544786895
G75,WIH3,192.45868999167465
G76,GAH1,193.51515232604905
G76,GAH2,108.65299812225089
G76,GEH1,186.74998018158732
G76,IAH1,206.73006299698247
G76,IAH3,158.92480719875437
G76,IAH4,160.99030260707292
G76,ILH1,144.72479931584755
G76,MIH1,200.35242383360819
G76,MOH2,148.85004172450772
G76,NCH1,183.7490799134676
G76,NEH1,216.09139320871503
G76,NEH2,213.35452988779315
G76,NEH3,221.8982528903809
G76,NYH2,200.68234109342797
G76,NYH3,180.22426442619116
G76,SCH1,162.83138318668534
G76,TXH1,173.7518535075895
G76,TXH2,161.06715113838948
G76,TXH3,192.9200386199028
G76,WIH1,171.5563066672676
G76,WIH2,197.58902901989597
G76,WIH3,191.5125935637017
G77,GAH1,144.98680117136095
G77,GAH2,136.45832837509192
G77,GEH1,169.13410374410378
G77,IAH1,178.7165234796048
G77,IAH3,161.3757469854903
G77,IAH4,177.28876183588307
G77,ILH1,167.1037547580499
G77,INH1,168.88329872514066
G77,MIH1,223.45129762362126
G77,MOH2,139.06373153918003
G77,NCH1,202.48168852064245
G77,NYH2,193.35611836788735
G77,NYH3,166.22798977238796
G77,SCH1,201.93252961072523
G77,WIH1,162.344575427883
G77,WIH3,182.3008623243171
G78,DEH1,163.09961962959164
G78,GAH1,129.84044029943874
G78,GAH2,143.0573096547645
G78,GEH1,156.26300544386166
G78,IAH1,194.99514369761317
G78,IAH3,199.9154074255109
G78,IAH4,138.94342968075586
G78,ILH1,148.84096921932706
G78,INH1,153.78585928974428
G78,MIH1,195.80361602816944
G78,MOH2,57.701825970537186
G78,NCH1,130.8523870822533
G78,NEH1,187.0375000356456
G78,NEH2,150.9657810005537
G78,NEH3,153.60845689691035
G78,NYH2,213.5909041551049
G78,NYH3,112.6243566041058
G78,TXH1,150.25185350759008
G78,TXH2,137.56715113839007
G78,TXH3,169.42003861990344
G78,WIH1,148.0563066672682
G78,WIH2,174.0890290198966
G78,WIH3,168.01259356370232
G79,DEH1,178.54965250416757
G79,GAH1,171.67697301936656
G79,GAH2,162.09508206359124
G79,GEH1,200.0540435904805
G79,IAH1,309.5006026230686
G79,IAH3,195.3756356512236
G79,IAH4,177.18959785716055
G79,ILH1,238.8194224440339
G79,INH1,168.52920512665335
G79,MIH1,197.15128680470835
G79,MOH2,123.20099551159744
G79,NCH1,204.77624375012127
G79,NEH1,169.5493803012373
G79,NEH2,159.17911293246092
G79,NEH3,195.0275404189527
G79,NYH3,179.1279424000789
G79,SCH1,179.54821870959753
G79,TXH1,165.70188638216604
G79,TXH2,153.01718401296603
G79,TXH3,184.87007149447936
G79,WIH1,163.50633954184414
G79,WIH2,189.53906189447252
G79,WIH3,183.46262643827825
G80,DEH1,112.63106409204757
G80,GAH1,105.37188476189458
G80,GAH2,84.96480313426392
G80,IAH1,87.72437609672014
G80,IAH3,120.81133749735275
G80,IAH4,71.51839181968913
G80,ILH1,77.13018971904691
G80,INH1,128.76560348495698
G80,MIH1,134.532601351934
G80,MOH2,12.905613973222216
G80,NCH1,125.12682366061838
G80,NEH1,77.82652971007374
G80,NEH2,117.95686760901815
G80,NEH3,140.72906337875057
G80,NYH2,166.7418039657507
G80,NYH3,118.91790704230772
G80,SCH1,105.35965829443825
G80,TXH1,99.78329797004602
G80,WIH1,97.58775112972413
G80,WIH2,123.62047348235252
G80,WIH3,117.54403802615825
G81,DEH1,161.79965250416763
G81,GAH1,84.81843800206164
G81,GAH2,93.6835121277939
G81,GEH1,176.5769365927523
G81,IAH1,163.33583139224828
G81,IAH3,132.8256443066157
G81,ILH1,176.37233105256223
G81,INH1,162.21643881266056
G81,MIH1,205.71011999649934
G81,MOH2,126.8950519577267
G81,NCH1,190.71691310482964
G81,NYH2,171.3978738264611
G81,NYH3,163.38248398811837
G81,SCH1,154.08574997954977
G81,WIH1,146.75633954184417
G81,WIH2,172.78906189447258
G81,WIH3,166.7126264382783
G82,DEH1,170.9791243331606
G82,GAH1,160.6276260677543
G82,GAH2,120.1685613239507
G82,GEH1,168.9435130673067
G82,IAH1,207.87573099934215
G82,IAH3,170.00511613560514
G82,IAH4,168.669398513751
G82,ILH1,159.12016173186407
G82,INH1,156.90477338362
G82,MIH1,210.2057586337006
G82,MOH2,118.85376515700285
G82,NCH1,202.62858461703848
G82,NEH1,193.32993417202013
G82,NEH2,125.90690362928478
G82,NEH3,160.38004182020143
G82,NYH3,156.52652320334482
G82,SCH1,169.74246549078958
G82,TXH1,158.131358211159
G82,TXH2,145.446655841959
G82,TXH3,177.2995433234724
G82,WIH1,155.93581137083714
G82,WIH2,181.96853372346555
G82,WIH3,175.89209826727125
G83,DEH1,150.57489467610728
G83,GAH1,123.76586034883957
G83,GAH2,112.12149222528527
G83,GEH1,145.01114608691762
G83,IAH1,145.33490366071155
G83,IAH3,150.24519370536655
G83,IAH4,192.1610200786203
G83,ILH1,163.17766331418267
G83,INH1,163.48441108637059
G83,MIH1,181.03309641135354
G83,MOH2,116.30594131873198
G83,NCH1,130.6836368341729
G83,NYH2,202.6619478748383
G83,NYH3,140.23414037264104
G83,SCH1,121.89384113106372
G83,WIH1,135.53158171378385
G83,WIH3,155.48786861021796
G84,DEH1,180.97461701344358
G84,GAH1,168.4370196244962
G84,GAH2,92.42079557230784
G84,GEH1,171.37525537385872
G84,IAH1,197.37679252317218
G84,IAH3,206.1931041686093
G84,IAH4,159.36625953690807
G84,ILH1,183.65451661359373
G84,INH1,197.47994772113566
G84,MIH1,221.9732662277332
G84,MOH2,138.03311025055928
G84,NCH1,200.64570206422184
G84,NEH2,186.07346191455167
G84,NEH3,207.8306568620105
G84,NYH2,232.5732573260383
G84,NYH3,163.72725442712465
G84,SCH1,146.90459763189247
G84,TXH2,155.442148522242
G84,TXH3,187.29503600375537
G84,WIH1,165.93130405112015
G84,WIH2,191.96402640374853
G84,WIH3,185.88759094755426
G85,DEH1,162.155629571028
G85,IAH1,187.2489718889649
G85,IAH4,178.13370295049467
G85,MIH1,153.07702515603916
G85,MOH2,93.71412280814457
G85,NCH1,167.10106031200135
G85,WIH2,173.14503896133294
G86,DEH1,284.8030996672879
G86,GAH1,249.44229219834935
G86,GAH2,215.5528212486256
G86,GEH1,294.6381160723005
G86,IAH1,321.6529555659146
G86,IAH3,253.65783835612478
G86,IAH4,309.4933738478796
G86,ILH1,313.79250905759335
G86,INH1,300.4703023485081
G86,MIH1,306.27090387130755
G86,NCH1,292.2880855945217
G86,NEH1,267.38132924805075
G86,NEH2,200.10059887731956
G86,NEH3,293.9140815434848
G86,NYH2,312.18099216198664
G86,NYH3,283.98323977259605
G86,SCH1,226.16545397299595
G86,TXH1,271.9553335452863
G86,TXH2,259.27063117608634
G86,TXH3,291.1235186575997
G86,WIH1,269.7597867049644
G86,WIH2,295.79250905759284
G86,WIH3,289.71607360139853
G87,DEH1,157.629028920111
G87,IAH1,189.76675904933938
G87,IAH3,182.87537146665525
G87,IAH4,185.95553034991823
G87,MIH1,169.55274502031784
